global_step,epoch,step_in_epoch,loss
2734,1,2734,3.9754777613171663
2735,1,2735,3.948791139919257
2736,1,2736,3.948775695956963
2737,1,2737,3.941514837064073
2738,1,2738,3.95121106877557
2739,1,2739,3.9632964596774936
2740,1,2740,3.9447449951125044
2741,1,2741,3.941693607257152
2742,1,2742,3.95657320872576
2743,1,2743,3.925676503938866
2744,1,2744,3.944843805815945
2745,1,2745,3.9249289852401894
2746,1,2746,3.913826604580148
2747,1,2747,3.9567661528870244
2748,1,2748,3.9317875385072263
2749,1,2749,3.897333447265775
2750,1,2750,3.9660085575126507
2751,1,2751,3.953384552697641
2752,1,2752,3.973371406130423
2753,1,2753,3.9369485197958314
2754,1,2754,3.977604281022469
2755,1,2755,3.954271755865819
2756,1,2756,3.9388145368821124
2757,1,2757,3.9665068853675876
2758,1,2758,3.99572071997801
2759,1,2759,3.9421023527886083
2760,1,2760,3.933228317186129
2761,1,2761,3.927610264363869
2762,1,2762,3.954990705859791
2763,1,2763,3.9600536596469613
2764,1,2764,3.971744430738104
2765,1,2765,3.9436435025519216
2766,1,2766,3.971152441157071
2767,1,2767,3.9529479099564693
2768,1,2768,3.9187125590002436
2769,1,2769,3.9649072248984893
2770,1,2770,3.9633381983545988
2771,1,2771,3.9488647439693096
2772,1,2772,3.938545449430585
2773,1,2773,3.930345464021762
2774,1,2774,3.9691384952776865
2775,1,2775,3.9457634895387965
2776,1,2776,3.93523628566318
2777,1,2777,3.964046117408601
2778,1,2778,3.9189079311449735
2779,1,2779,3.9838662374855183
2780,1,2780,3.9571170336811567
2781,1,2781,3.958238901735249
2782,1,2782,3.900460760972144
2783,1,2783,3.9190092800320673
2784,1,2784,3.923001948072853
2785,1,2785,3.9420975561516185
2786,1,2786,3.950185929748298
2787,1,2787,3.9697694242955572
2788,1,2788,3.9210465867164075
2789,1,2789,3.949846039774208
2790,1,2790,3.9365310234995525
2791,1,2791,3.925257181082584
2792,1,2792,3.904831195621931
2793,1,2793,3.924107651055058
2794,1,2794,3.936440293940711
2795,1,2795,3.9380645858576897
2796,1,2796,3.975013642419948
2797,1,2797,3.964142958863811
2798,1,2798,3.9217456957099
2799,1,2799,3.9415122079833296
2800,1,2800,3.9675924191603
2801,1,2801,3.9621674871575534
2802,1,2802,3.9528059963764726
2803,1,2803,3.966926023004336
2804,1,2804,3.9565414500045977
2805,1,2805,3.9291297733745543
2806,1,2806,3.970994185809048
2807,1,2807,3.964597089911904
2808,1,2808,3.9378281173339014
2809,1,2809,3.923919970182129
2810,1,2810,3.9564151099303597
2811,1,2811,3.924917326185696
2812,1,2812,3.9319547247514626
2813,1,2813,3.9156589750087383
2814,1,2814,3.9125953314810165
2815,1,2815,3.928016500635359
2816,1,2816,3.9455304817335435
2817,1,2817,3.9554607782292175
2818,1,2818,3.9324213928786
2819,1,2819,3.972117925035655
2820,1,2820,3.9603457300492533
2821,1,2821,3.961201713997106
2822,1,2822,3.9383308768482372
2823,1,2823,3.9397737229735137
2824,1,2824,3.959085817358621
2825,1,2825,3.947256327287202
2826,1,2826,3.983586448144986
2827,1,2827,3.940711888721501
2828,1,2828,3.930852566147746
2829,1,2829,3.921338636235135
2830,1,2830,3.9401408328501075
2831,1,2831,3.9630259139440627
2832,1,2832,3.9207079713924435
2833,1,2833,3.9411816507029185
2834,1,2834,3.9552772734220594
2835,1,2835,3.9464751170633305
2836,1,2836,3.9335429876979227
2837,1,2837,3.9301246283506277
2838,1,2838,3.949910093333865
2839,1,2839,3.9396813040220313
2840,1,2840,3.897791111343966
2841,1,2841,3.9214309316468685
2842,1,2842,3.9473383506865116
2843,1,2843,3.9245519296134734
2844,1,2844,3.9284950832413035
2845,1,2845,3.9693916928291024
2846,1,2846,3.909705200828477
2847,1,2847,3.954049220769009
2848,1,2848,3.9242158397934066
2849,1,2849,3.9460664563461174
2850,1,2850,3.9091732041245555
2851,1,2851,3.9667495754894886
2852,1,2852,3.956139454545424
2853,1,2853,3.931202026336172
2854,1,2854,3.9004364512449916
2855,1,2855,3.8829675180837118
2856,1,2856,3.9335463984238803
2857,1,2857,3.932893565900574
2858,1,2858,3.949667407571054
2859,1,2859,3.905315198840748
2860,1,2860,3.9094559210160815
2861,1,2861,3.920047702326647
2862,1,2862,3.9674530482361585
2863,1,2863,3.9126127331684857
2864,1,2864,3.950939086488887
2865,1,2865,3.940030021436564
2866,1,2866,3.9172533956500235
2867,1,2867,3.942894040556876
2868,1,2868,3.945247708972292
2869,1,2869,3.9496132667136044
2870,1,2870,3.9535291896036977
2871,1,2871,3.886846853805502
2872,1,2872,3.9427777621929545
2873,1,2873,3.9467667752774394
2874,1,2874,3.9394193307082324
2875,1,2875,3.9747915467856765
2876,1,2876,3.931923401428249
2877,1,2877,3.9564897383131763
2878,1,2878,3.9634304324006737
2879,1,2879,3.9250662597296335
2880,1,2880,3.9195225962065012
2881,1,2881,3.919052755093051
2882,1,2882,3.9407438589450843
2883,1,2883,3.9523169020241777
2884,1,2884,3.937788850930539
2885,1,2885,3.9430814387412187
2886,1,2886,3.933015903844228
2887,1,2887,3.9729175880139884
2888,1,2888,3.9757184875681926
2889,1,2889,3.9231259701011565
2890,1,2890,3.9076991488797383
2891,1,2891,3.8935837336632027
2892,1,2892,3.951386894101777
2893,1,2893,3.9121513779975365
2894,1,2894,3.9204049367283638
2895,1,2895,3.9284836384456003
2896,1,2896,3.9326156638188428
2897,1,2897,3.916376148246388
2898,1,2898,3.9471449692464198
2899,1,2899,3.9310596487888936
2900,1,2900,3.9399864875850286
2901,1,2901,3.963430599442887
2902,1,2902,3.9318953872400932
2903,1,2903,3.9286696723422643
2904,1,2904,3.9416125157519497
2905,1,2905,3.923610274523955
2906,1,2906,3.943483319317703
2907,1,2907,3.936854038139069
2908,1,2908,3.9700304891848495
2909,1,2909,3.9199878046797423
2910,1,2910,3.9251148553157624
2911,1,2911,3.882405044964666
2912,1,2912,3.957641350935984
2913,1,2913,3.9165280381286705
2914,1,2914,3.93487162697917
2915,1,2915,3.899440964421106
2916,1,2916,3.9251942376489826
2917,1,2917,3.9213948566281687
2918,1,2918,3.9189063880142494
2919,1,2919,3.9208303134285707
2920,1,2920,3.902934140458881
2921,1,2921,3.9238426219805946
2922,1,2922,3.9619986841776837
2923,1,2923,3.923828837843346
2924,1,2924,3.909020562336119
2925,1,2925,3.9420035923215524
2926,1,2926,3.9152421401909088
2927,1,2927,3.854687162714868
2928,1,2928,3.976324698021835
2929,1,2929,3.918172977177555
2930,1,2930,3.9378699691147756
2931,1,2931,3.924332960215214
2932,1,2932,3.937433843522673
2933,1,2933,3.927710320096236
2934,1,2934,3.9233029824418724
2935,1,2935,3.93797823160694
2936,1,2936,3.9509802361629744
2937,1,2937,3.9313780731611345
2938,1,2938,3.936379493872871
2939,1,2939,3.931477719939293
2940,1,2940,3.9164454968163542
2941,1,2941,3.9146836501885645
2942,1,2942,3.8705213434357932
2943,1,2943,3.894775501460532
2944,1,2944,3.954572576367283
2945,1,2945,3.91508303138927
2946,1,2946,3.923159280189691
2947,1,2947,3.9092795989720233
2948,1,2948,3.914834202023174
2949,1,2949,3.94677208994295
2950,1,2950,3.927815967269717
2951,1,2951,3.9916613908903207
2952,1,2952,3.904107540442035
2953,1,2953,3.919015890247797
2954,1,2954,3.8976598752391194
2955,1,2955,3.9417070159378205
2956,1,2956,3.911236386162451
2957,1,2957,3.947784672253752
2958,1,2958,3.945554879969255
2959,1,2959,3.9318098599168865
2960,1,2960,3.9065718174424453
2961,1,2961,3.9092786691066745
2962,1,2962,3.923886018040763
2963,1,2963,3.932639899960586
2964,1,2964,3.8652792819609205
2965,1,2965,3.931793395747098
2966,1,2966,3.9335263510933833
2967,1,2967,3.9186380696199756
2968,1,2968,3.959169480084208
2969,1,2969,3.951596380671905
2970,1,2970,3.923816947547678
2971,1,2971,3.8734743033005623
2972,1,2972,3.9191102066745485
2973,1,2973,3.9840543794791476
2974,1,2974,3.9518945807399275
2975,1,2975,3.8708772486989558
2976,1,2976,3.905930956256428
2977,1,2977,3.889683324662765
2978,1,2978,3.954781406848715
2979,1,2979,3.9368979038254595
2980,1,2980,3.889062614765046
2981,1,2981,3.9442082101464147
2982,1,2982,3.9183350635436796
2983,1,2983,3.9335977506787536
2984,1,2984,3.9231206788833015
2985,1,2985,3.9301516557182605
2986,1,2986,3.91096830546259
2987,1,2987,3.928060357816033
2988,1,2988,3.8763231867343917
2989,1,2989,3.929113384228537
2990,1,2990,3.877962506430366
2991,1,2991,3.9188812531948694
2992,1,2992,3.9463504785431276
2993,1,2993,3.928920224696803
2994,1,2994,3.925733389958958
2995,1,2995,3.8737728352607577
2996,1,2996,3.8791890691983086
2997,1,2997,3.915656348950545
2998,1,2998,3.9409184884470068
2999,1,2999,3.9049859581353257
3000,1,3000,3.9172448718153885
3001,1,3001,3.9354888839884774
3002,1,3002,3.9347172194653774
3003,1,3003,3.9255984428475013
3004,1,3004,3.9589605531621364
3005,1,3005,3.9057919855360157
3006,1,3006,3.917118008628778
3007,1,3007,3.9134944641962215
3008,1,3008,3.9886313367902595
3009,1,3009,3.9459858648156176
3010,1,3010,3.896181707067748
3011,1,3011,3.913713579813569
3012,1,3012,3.912023192504426
3013,1,3013,3.9119183659639383
3014,1,3014,3.916631980077054
3015,1,3015,3.891954131625469
3016,1,3016,3.9101018087303308
3017,1,3017,3.894280897661865
3018,1,3018,3.870648806808828
3019,1,3019,3.902571958130628
3020,1,3020,3.9598880061727066
3021,1,3021,3.925307025949797
3022,1,3022,3.9007202752757695
3023,1,3023,3.891146273268725
3024,1,3024,3.950393609633083
3025,1,3025,3.937123692376863
3026,1,3026,3.8917137595660765
3027,1,3027,3.950841360202218
3028,1,3028,3.919126796334857
3029,1,3029,3.952775313265324
3030,1,3030,3.9282914193266834
3031,1,3031,3.917082729400229
3032,1,3032,3.9050103376857783
3033,1,3033,3.909191897680673
3034,1,3034,3.889040240665633
3035,1,3035,3.895811523748134
3036,1,3036,3.9602269991922268
3037,1,3037,3.90651293774162
3038,1,3038,3.901023678966764
3039,1,3039,3.928993162931336
3040,1,3040,3.946701507228843
3041,1,3041,3.9234977885017717
3042,1,3042,3.929769352009836
3043,1,3043,3.8525713447999386
3044,1,3044,3.864274182466863
3045,1,3045,3.925845739797679
3046,1,3046,3.8991541161735803
3047,1,3047,3.9083707442616076
3048,1,3048,3.8843210653374163
3049,1,3049,3.922449561032402
3050,1,3050,3.9185210330955043
3051,1,3051,3.9469315546993076
3052,1,3052,3.9234927144113803
3053,1,3053,3.8944669615201972
3054,1,3054,3.935492146756755
3055,1,3055,3.914780712232458
3056,1,3056,3.9250018144441627
3057,1,3057,3.9297409304171196
3058,1,3058,3.8690188005924795
3059,1,3059,3.926445177802484
3060,1,3060,3.8809694210235186
3061,1,3061,3.8960339219866698
3062,1,3062,3.9533193004898672
3063,1,3063,3.9052074310940874
3064,1,3064,3.9308507419389027
3065,1,3065,3.8894107338692065
3066,1,3066,3.9357117489056828
3067,1,3067,3.899365730491997
3068,1,3068,3.897346338366374
3069,1,3069,3.924751393812363
3070,1,3070,3.933519998773013
3071,1,3071,3.9234317609489073
3072,1,3072,3.92660928040908
3073,1,3073,3.8909144194855254
3074,1,3074,3.944030369479102
3075,1,3075,3.894316152110447
3076,1,3076,3.920872397684475
3077,1,3077,3.921416915969794
3078,1,3078,3.9346378195339557
3079,1,3079,3.954757268165149
3080,1,3080,3.949771148076281
3081,1,3081,3.910370818290538
3082,1,3082,3.934451309575234
3083,1,3083,3.930133700538091
3084,1,3084,3.9294364066078966
3085,1,3085,3.8867983646360913
3086,1,3086,3.8956033582452383
3087,1,3087,3.8848267813737047
3088,1,3088,3.926362311047969
3089,1,3089,3.910643156871491
3090,1,3090,3.8960808323384666
3091,1,3091,3.9263208359246184
3092,1,3092,3.876541882835866
3093,1,3093,3.8961281993584267
3094,1,3094,3.9093774342702234
3095,1,3095,3.924411860570401
3096,1,3096,3.9504096688180805
3097,1,3097,3.8835219814701643
3098,1,3098,3.865774614781701
3099,1,3099,3.883861838179482
3100,1,3100,3.8897147121063456
3101,1,3101,3.884893316339448
3102,1,3102,3.9098106692544885
3103,1,3103,3.8779298872443153
3104,1,3104,3.912336167073055
3105,1,3105,3.872833125647346
3106,1,3106,3.877780641462837
3107,1,3107,3.8759774797691806
3108,1,3108,3.903326250830693
3109,1,3109,3.9387240260976846
3110,1,3110,3.8716078531891593
3111,1,3111,3.8996113977344242
3112,1,3112,3.876348513564133
3113,1,3113,3.9374281285992643
3114,1,3114,3.9446406867502564
3115,1,3115,3.8946379551907584
3116,1,3116,3.9223744997579706
3117,1,3117,3.904429997942435
3118,1,3118,3.858523205157767
3119,1,3119,3.9134127900104767
3120,1,3120,3.870599083969508
3121,1,3121,3.913981593268136
3122,1,3122,3.960136248915359
3123,1,3123,3.921909600641216
3124,1,3124,3.856111757684608
3125,1,3125,3.9231014680772223
3126,1,3126,3.911304966057699
3127,1,3127,3.9316635951031693
3128,1,3128,3.887996554779017
3129,1,3129,3.861258600579575
3130,1,3130,3.9390830290565253
3131,1,3131,3.926212704623592
3132,1,3132,3.8809641544334617
3133,1,3133,3.86108844975575
3134,1,3134,3.8812688361518304
3135,1,3135,3.8998463822373424
3136,1,3136,3.887074997851963
3137,1,3137,3.933830859552998
3138,1,3138,3.902345123724293
3139,1,3139,3.9047516483223887
3140,1,3140,3.8723365912820364
3141,1,3141,3.9128651601511257
3142,1,3142,3.889122748348675
3143,1,3143,3.9361913076861423
3144,1,3144,3.8756720034142518
3145,1,3145,3.8839131893367167
3146,1,3146,3.920016004833128
3147,1,3147,3.898353594240228
3148,1,3148,3.943943196459247
3149,1,3149,3.8913920591703812
3150,1,3150,3.883637639074895
3151,1,3151,3.872528173942643
3152,1,3152,3.8982680125985842
3153,1,3153,3.8537593701761685
3154,1,3154,3.8104278786726993
3155,1,3155,3.8639223760601684
3156,1,3156,3.90530172894221
3157,1,3157,3.88110935974806
3158,1,3158,3.875167238786167
3159,1,3159,3.9242516893893082
3160,1,3160,3.9016920528558883
3161,1,3161,3.84830991293493
3162,1,3162,3.871479680763315
3163,1,3163,3.9100834831797378
3164,1,3164,3.916248157299454
3165,1,3165,3.8591407153942745
3166,1,3166,3.889877419263909
3167,1,3167,3.8443689643686483
3168,1,3168,3.871511102188908
3169,1,3169,3.8983240664737053
3170,1,3170,3.912565164141726
3171,1,3171,3.8958668762214055
3172,1,3172,3.8763913761771214
3173,1,3173,3.879791915922386
3174,1,3174,3.8976619545182065
3175,1,3175,3.903887224108442
3176,1,3176,3.888861561579086
3177,1,3177,3.8953290255352027
3178,1,3178,3.8256156014634835
3179,1,3179,3.9100113974203126
3180,1,3180,3.870080042375933
3181,1,3181,3.8577841562207116
3182,1,3182,3.9089702834095688
3183,1,3183,3.8847753477862934
3184,1,3184,3.9282484356028693
3185,1,3185,3.898971985873804
3186,1,3186,3.8696060310818288
3187,1,3187,3.9040650133294346
3188,1,3188,3.875862065373084
3189,1,3189,3.867756257364289
3190,1,3190,3.8807764219688794
3191,1,3191,3.875898668665872
3192,1,3192,3.898934828187183
3193,1,3193,3.8423931280530184
3194,1,3194,3.8819766588127202
3195,1,3195,3.8463801925250687
3196,1,3196,3.8807562273173017
3197,1,3197,3.854350550411427
3198,1,3198,3.874295672231594
3199,1,3199,3.8666819914175936
3200,1,3200,3.9468484869858678
3201,1,3201,3.8921054081043858
3202,1,3202,3.856888569260054
3203,1,3203,3.8858879241692943
3204,1,3204,3.89765414615691
3205,1,3205,3.8802775969383445
3206,1,3206,3.8734575750594766
3207,1,3207,3.890624383925515
3208,1,3208,3.88050724741134
3209,1,3209,3.9337513750237947
3210,1,3210,3.8721171556828358
3211,1,3211,3.867928992677514
3212,1,3212,3.9100253991041196
3213,1,3213,3.909879823458976
3214,1,3214,3.8747762158953583
3215,1,3215,3.9331931968208456
3216,1,3216,3.8562829975543016
3217,1,3217,3.8767656758291853
3218,1,3218,3.843784871760909
3219,1,3219,3.8364480794653146
3220,1,3220,3.862385664538429
3221,1,3221,3.8702928360664175
3222,1,3222,3.900155580373953
3223,1,3223,3.8818106244747597
3224,1,3224,3.8394909019120735
3225,1,3225,3.8482241953382283
3226,1,3226,3.903569096993257
3227,1,3227,3.9083650991661902
3228,1,3228,3.9092519340836285
3229,1,3229,3.9120597111105386
3230,1,3230,3.8964275742970473
3231,1,3231,3.9189331047933313
3232,1,3232,3.874938447952607
3233,1,3233,3.9618099311016746
3234,1,3234,3.8903613435934035
3235,1,3235,3.9282493323925642
3236,1,3236,3.8812505730590567
3237,1,3237,3.843704789767683
3238,1,3238,3.883512004886831
3239,1,3239,3.857405595087114
3240,1,3240,3.8917679617044643
3241,1,3241,3.894180823145831
3242,1,3242,3.882495087386708
3243,1,3243,3.8433949304008106
3244,1,3244,3.884363485824645
3245,1,3245,3.8786296417994297
3246,1,3246,3.9045667617966906
3247,1,3247,3.8610916032090183
3248,1,3248,3.883519145017704
3249,1,3249,3.8830160368431663
3250,1,3250,3.9038460232793843
3251,1,3251,3.8665125121000656
3252,1,3252,3.866157930291294
3253,1,3253,3.9061161695503213
3254,1,3254,3.8975228989798163
3255,1,3255,3.9064119359994005
3256,1,3256,3.8921082526240687
3257,1,3257,3.8531398428284267
3258,1,3258,3.9293477245875943
3259,1,3259,3.888480157207689
3260,1,3260,3.901978831523633
3261,1,3261,3.8500586190258606
3262,1,3262,3.827337816256044
3263,1,3263,3.847414041587588
3264,1,3264,3.8665911631290593
3265,1,3265,3.8606681086717263
3266,1,3266,3.90361520703893
3267,1,3267,3.873202965295963
3268,1,3268,3.8981148533689494
3269,1,3269,3.887707979410205
3270,1,3270,3.9050665629341204
3271,1,3271,3.9165601653162065
3272,1,3272,3.865662649465727
3273,1,3273,3.8663100652229483
3274,1,3274,3.901006101364007
3275,1,3275,3.8618032102733926
3276,1,3276,3.9196857779884566
3277,1,3277,3.826043692884097
3278,1,3278,3.8930440547253102
3279,1,3279,3.8428465111571732
3280,1,3280,3.8656904925001965
3281,1,3281,3.84498887268673
3282,1,3282,3.8465275711186595
3283,1,3283,3.8383864636030687
3284,1,3284,3.900902260051783
3285,1,3285,3.8483666027506884
3286,1,3286,3.8862066142781937
3287,1,3287,3.914335349302049
3288,1,3288,3.912498024163402
3289,1,3289,3.850404706113784
3290,1,3290,3.8587971911621803
3291,1,3291,3.928323936885932
3292,1,3292,3.900229188508715
3293,1,3293,3.874437079951271
3294,1,3294,3.8929604006607645
3295,1,3295,3.8456129949256037
3296,1,3296,3.8753550612594756
3297,1,3297,3.8856494852453394
3298,1,3298,3.864454359681728
3299,1,3299,3.835067595288507
3300,1,3300,3.892815871113857
3301,1,3301,3.854651054274532
3302,1,3302,3.8507398930764447
3303,1,3303,3.888074206532535
3304,1,3304,3.9018417940003545
3305,1,3305,3.8344981720076317
3306,1,3306,3.8484654173603325
3307,1,3307,3.859274120771298
3308,1,3308,3.838722225678988
3309,1,3309,3.846730158592459
3310,1,3310,3.8510421095227905
3311,1,3311,3.8530929124496085
3312,1,3312,3.8835303621421042
3313,1,3313,3.8810244056652587
3314,1,3314,3.8619349600136306
3315,1,3315,3.801475962770771
3316,1,3316,3.8453192352044123
3317,1,3317,3.9135282006920256
3318,1,3318,3.8228311824281866
3319,1,3319,3.9062765731472604
3320,1,3320,3.8294406536119645
3321,1,3321,3.900000455835368
3322,1,3322,3.86678744837732
3323,1,3323,3.8603819957187864
3324,1,3324,3.8538793017161566
3325,1,3325,3.8790697864613044
3326,1,3326,3.8705354864424106
3327,1,3327,3.9036311051916606
3328,1,3328,3.9249878618678986
3329,1,3329,3.8719908251389503
3330,1,3330,3.873298773971573
3331,1,3331,3.864113535608551
3332,1,3332,3.849865261669781
3333,1,3333,3.817845173149885
3334,1,3334,3.87976429302313
3335,1,3335,3.895548152706917
3336,1,3336,3.8334259610724697
3337,1,3337,3.808343921953655
3338,1,3338,3.86090183893036
3339,1,3339,3.8544233883039336
3340,1,3340,3.850312610399585
3341,1,3341,3.894128700483126
3342,1,3342,3.8416900668145595
3343,1,3343,3.831345808771518
3344,1,3344,3.818023932969962
3345,1,3345,3.8801671971828173
3346,1,3346,3.9289322784538396
3347,1,3347,3.793735040770005
3348,1,3348,3.838161899820672
3349,1,3349,3.8242857757598014
3350,1,3350,3.8906954042896587
3351,1,3351,3.840618155952902
3352,1,3352,3.8681199992236035
3353,1,3353,3.8054678956470585
3354,1,3354,3.860973408842665
3355,1,3355,3.8226032970988593
3356,1,3356,3.824645376110599
3357,1,3357,3.8729745180870623
3358,1,3358,3.851813464711296
3359,1,3359,3.889736239315075
3360,1,3360,3.8874701942743264
3361,1,3361,3.885797112673692
3362,1,3362,3.8713955322824574
3363,1,3363,3.8811861609510183
3364,1,3364,3.8402949588814788
3365,1,3365,3.8519857643816797
3366,1,3366,3.8484546235028247
3367,1,3367,3.805141413321389
3368,1,3368,3.8901016401990276
3369,1,3369,3.8249847771735705
3370,1,3370,3.8353132901841183
3371,1,3371,3.8983861626648197
3372,1,3372,3.8236144750422385
3373,1,3373,3.7972710931583067
3374,1,3374,3.8580903745177277
3375,1,3375,3.8437159478841125
3376,1,3376,3.8333249568812695
3377,1,3377,3.879702388349724
3378,1,3378,3.924955065908092
3379,1,3379,3.8271045250761224
3380,1,3380,3.890576450018979
3381,1,3381,3.872202693006055
3382,1,3382,3.878400023604192
3383,1,3383,3.8748466753650983
3384,1,3384,3.8915857727779017
3385,1,3385,3.8402400229655016
3386,1,3386,3.8908559101539733
3387,1,3387,3.8525582182195164
3388,1,3388,3.8529082327270014
3389,1,3389,3.843636765504923
3390,1,3390,3.841320950207831
3391,1,3391,3.896053675257722
3392,1,3392,3.874354459768538
3393,1,3393,3.8051090534064986
3394,1,3394,3.8592806864552625
3395,1,3395,3.856209756988874
3396,1,3396,3.824097553106136
3397,1,3397,3.814062334641144
3398,1,3398,3.8823732255948267
3399,1,3399,3.8708065886421705
3400,1,3400,3.8043926248290667
3401,1,3401,3.87004421651299
3402,1,3402,3.871458687717657
3403,1,3403,3.814071120341885
3404,1,3404,3.835376953094828
3405,1,3405,3.850378845920414
3406,1,3406,3.904334967890794
3407,1,3407,3.8518254797302265
3408,1,3408,3.842539574033456
3409,1,3409,3.846485112163752
3410,1,3410,3.867104079260117
3411,1,3411,3.895469707146046
3412,1,3412,3.8552523480476517
3413,1,3413,3.882269046699647
3414,1,3414,3.8942640659815257
3415,1,3415,3.873992396865642
3416,1,3416,3.8878136167282875
3417,1,3417,3.830700896452667
3418,1,3418,3.8426436292438266
3419,1,3419,3.849249990935256
3420,1,3420,3.8945226264660024
3421,1,3421,3.8416555187764914
3422,1,3422,3.839056615651571
3423,1,3423,3.8313210445325994
3424,1,3424,3.9012445244322
3425,1,3425,3.8739468983370036
3426,1,3426,3.8526106754361855
3427,1,3427,3.9057568341950804
3428,1,3428,3.8363819372341554
3429,1,3429,3.85033696882228
3430,1,3430,3.8999013454955955
3431,1,3431,3.892390142999198
3432,1,3432,3.780967916885905
3433,1,3433,3.8263454449065795
3434,1,3434,3.880227683179419
3435,1,3435,3.855341025685466
3436,1,3436,3.8900631542993853
3437,1,3437,3.855013999705778
3438,1,3438,3.853122656725744
3439,1,3439,3.7964054858082905
3440,1,3440,3.814000340272546
3441,1,3441,3.8386375838791365
3442,1,3442,3.8409339789637786
3443,1,3443,3.8551829647877653
3444,1,3444,3.8451681302246667
3445,1,3445,3.875938016524114
3446,1,3446,3.8361776384387967
3447,1,3447,3.886959574906244
3448,1,3448,3.856558629865427
3449,1,3449,3.7947808120637934
3450,1,3450,3.8368720175211353
3451,1,3451,3.824647874815132
3452,1,3452,3.8481441920547903
3453,1,3453,3.845213944635326
3454,1,3454,3.799365225627898
3455,1,3455,3.8547107933315923
3456,1,3456,3.801203747116336
3457,1,3457,3.8713702431811194
3458,1,3458,3.834925419872306
3459,1,3459,3.8381581040644126
3460,1,3460,3.8615037112918156
3461,1,3461,3.8497903143060666
3462,1,3462,3.8130906195784124
3463,1,3463,3.8695219807540697
3464,1,3464,3.8287351443077933
3465,1,3465,3.860098025439
3466,1,3466,3.8267069248796073
3467,1,3467,3.8634383698215156
3468,1,3468,3.804064069237382
3469,1,3469,3.8345023125963755
3470,1,3470,3.8364448998443974
3471,1,3471,3.8985723832640025
3472,1,3472,3.8507765484173193
3473,1,3473,3.787966465337342
3474,1,3474,3.833425335871741
3475,1,3475,3.862852980898162
3476,1,3476,3.799949508286786
3477,1,3477,3.885809775466412
3478,1,3478,3.8464096011874833
3479,1,3479,3.825523886594631
3480,1,3480,3.7960294081590042
3481,1,3481,3.8575477046718225
3482,1,3482,3.804294696126468
3483,1,3483,3.8688315924604186
3484,1,3484,3.8484090449586805
3485,1,3485,3.8682329798062263
3486,1,3486,3.851586675623424
3487,1,3487,3.8508786501601713
3488,1,3488,3.786848912918876
3489,1,3489,3.8488606671886663
3490,1,3490,3.819261748073976
3491,1,3491,3.894061266425388
3492,1,3492,3.8446010310833265
3493,1,3493,3.7970171615151456
3494,1,3494,3.8538078707787786
3495,1,3495,3.745821426106307
3496,1,3496,3.8212708723016213
3497,1,3497,3.8302699905165616
3498,1,3498,3.811388078275086
3499,1,3499,3.8747516248160094
3500,1,3500,3.8208070761227697
3501,1,3501,3.820732574922683
3502,1,3502,3.8275544334404237
3503,1,3503,3.849669143628045
3504,1,3504,3.801984804610376
3505,1,3505,3.8145707500620682
3506,1,3506,3.8066521079561864
3507,1,3507,3.8399811087212137
3508,1,3508,3.837719855989468
3509,1,3509,3.858089363753214
3510,1,3510,3.828761729910202
3511,1,3511,3.8582469454468282
3512,1,3512,3.8257317468869214
3513,1,3513,3.865622801413122
3514,1,3514,3.839648513455062
3515,1,3515,3.836899337054041
3516,1,3516,3.8359026552992024
3517,1,3517,3.81393976863306
3518,1,3518,3.8529593501246326
3519,1,3519,3.8191688380746998
3520,1,3520,3.8105137055646168
3521,1,3521,3.8120170842954133
3522,1,3522,3.809501409526071
3523,1,3523,3.8029196150028546
3524,1,3524,3.843303558383754
3525,1,3525,3.836987066656022
3526,1,3526,3.8342743660115093
3527,1,3527,3.8478452420863896
3528,1,3528,3.8200275213751094
3529,1,3529,3.8293419934606483
3530,1,3530,3.7852542356106027
3531,1,3531,3.786495948451763
3532,1,3532,3.802966284318437
3533,1,3533,3.7803459741980006
3534,1,3534,3.825804226895664
3535,1,3535,3.8686022349770828
3536,1,3536,3.8174981885818178
3537,1,3537,3.77580099110341
3538,1,3538,3.834905147716168
3539,1,3539,3.873497563699467
3540,1,3540,3.8221837137795487
3541,1,3541,3.795007349492019
3542,1,3542,3.858844895233715
3543,1,3543,3.8098912712419315
3544,1,3544,3.804312151881523
3545,1,3545,3.8126026190645868
3546,1,3546,3.8338574092847857
3547,1,3547,3.818192051210521
3548,1,3548,3.8337722208084677
3549,1,3549,3.8187611189574477
3550,1,3550,3.8291092431961777
3551,1,3551,3.8650609587433147
3552,1,3552,3.860778700515518
3553,1,3553,3.8704288347192595
3554,1,3554,3.833055575654222
3555,1,3555,3.82902464893859
3556,1,3556,3.832946381711423
3557,1,3557,3.896016997022679
3558,1,3558,3.777756959607427
3559,1,3559,3.85140364298693
3560,1,3560,3.844536059315354
3561,1,3561,3.796017361006543
3562,1,3562,3.806509366662641
3563,1,3563,3.8548018696904602
3564,1,3564,3.8096481531807385
3565,1,3565,3.8062709521062894
3566,1,3566,3.8027355491796953
3567,1,3567,3.7828709040892887
3568,1,3568,3.808262989212231
3569,1,3569,3.829553987938471
3570,1,3570,3.8493640698775318
3571,1,3571,3.80660330890582
3572,1,3572,3.863445930174467
3573,1,3573,3.8080443222511864
3574,1,3574,3.8281847694771054
3575,1,3575,3.85180643421421
3576,1,3576,3.859687413677234
3577,1,3577,3.7964607828160686
3578,1,3578,3.808830658750142
